Player Name,player_id,Season,xG,Shots,Open Play Key Passes,Assists,Throughballs,Passes into Box,Open Play Passes into Box,Touches Inside Box,Open Play Passes into and Touches Inside Box,Tackles,Interceptions,Tackles and Interceptions,PAdj Tackles,PAdj Interceptions,PAdj Tackles & Interceptions,Tackled/Dribbled Past %,Successful Dribbles,Fouls Committed,Dribbled Past,Dispossessions,Long Ball %,Long Balls,Blocks per Shot,Clearances,Aerial Wins,Open Play Passes,Forward Pass %,Backward Pass %,Sideways Pass %,Open Play Final 3rd Passes,passing_ratio,Non-Penalty Goals,Successful Crosses,penalty_wins_90,padj_clearances_90,passes_inside_box_90,xgchain_90,op_xgchain_90,xgbuildup_90,op_xgbuildup_90,Open Play xG Assisted,op_assists_90,xgchain,op_xgchain,xgbuildup,op_xgbuildup,xgchain_per_possession,op_xgchain_per_possession,xgbuildup_per_possession,op_xgbuildup_per_possession,pressured_long_balls_90,unpressured_long_balls_90,aggressive_actions_90,Pressures,Turnovers,pressure_regains_90,sp_xa_90,shot_touch_ratio,Deep Progressions,fouls_won_90,shots_faced_90,goals_faced_90,np_xg_faced_90,np_psxg_faced_90,save_ratio,xs_ratio,gsaa_90,left_foot_ratio,passes_pressed_ratio,pass_length,s_pass_length,ot_shots_faced_90,npot_psxg_faced_90,np_optimal_gk_dlength,clcaa,pass_into_pressure_ratio,pass_into_danger_ratio,da_aggressive_distance,appearances,average_minutes,sp_assists_90,sp_key_passes_90,npxgxa_90,over_under_performance_90,shots_key_passes_90,failed_dribbles_90,total_dribbles_90,sp_passes_into_box_90,pass_length_ratio,carries_90,carry_ratio,carry_length,dribble_faced_ratio,counterpressures_90,yellow_cards_90,second_yellow_cards_90,red_cards_90,errors_90,padj_pressures_90,defensive_action_regains_90,counterpressure_regains_90,starting_appearances,average_x_pressure,fhalf_pressures_90,fhalf_counterpressures_90,fhalf_pressures_ratio,average_x_defensive_action,average_x_pass,most_recent_match,90s_played,obv_90,Pass OBV,Defensive Action OBV,Dribble & Carry OBV,deep_completions_90,ball_recoveries_90,np_psxg_90,penalties_faced_90,penalties_conceded_90,fhalf_ball_recoveries_90,defensive_actions_90,defensive_responsibility_actions_90,expected_defensive_actions,expected_defensive_actions_90,defensive_actions_above_expectation,defensive_actions_above_expectation_90,obv_conceded_responsibility_weighted_90,predicted_headers_90,xG Per Shot,Aerial Win %,op_f3_forward_pass_proportion,op_f3_backward_pass_proportion,op_f3_sideways_pass_proportion,shot_on_target_ratio,conversion_ratio,primary_position,pressured_passing_ratio,p_pass_length,ps_pass_length,positive_outcome_score,positive_outcome_90,pressured_pass_length_ratio,change_in_passing_ratio,pressured_change_in_pass_length,fhalf_counterpressures_ratio,Shot OBV,dribble_ratio,crossing_ratio,secondary_position,box_cross_ratio,gsaa_ratio,ot_shots_faced_ratio,obv_gk_90,penalty_conversion_ratio,Age,Team,League,birth_date,Player Season Minutes,position_1,Score Type
Clinton Mukoni Mata Pedro Lourenço,18738,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9271978,2.7815933,3.7087913,1.0285567,3.08567,4.114227,1.0,0.0,0.0,0.0,0.0,0.7777777777777778,6.4903846,0.0,2.7815933,1.8543956,78.81181,0.1111111111111111,0.06666666666666667,0.8222222222222222,4.635989,0.9333333333333333,0.0,0.0,0.0,3.08567,0.0,0.14691633,0.14691633,0.14691633,0.14691633,0.0,0.0,0.15845199,0.15845199,0.15845199,0.15845199,0.002731931,0.002731931,0.002731931,0.002731931,3.7087913,7.4175825,0.9271978,1.8543956,0.0,0.9271978,0.0,0.0,3.7087913,2.7815933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10843373493975904,0.05555555555555555,22.640999348958335,22.24404761904762,0.0,0.0,0.0,0.0,0.16666667,0.18888889,0.0,1,97.066666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824676,67.68544,1.0,4.355938,1.0,0.0,0.0,0.0,0.0,0.0,2.0571134,1.8543956,0.0,1,33.185715,0.0,0.0,0.0,19.331892,32.465244,2026-08-22T18:45,1.0785185,0.17838165,-0.10015609,0.20081533,0.07772244,0.0,10.199176,0.0,0.0,0.0,3.7087913,2.7815933,19.4673533,25.679835,23.8056391,-4.6798348,-4.3382856,0.0762685,1.836513,,0.6666667,0.2,0.2,0.6,,,Left Centre Back,0.6,15.920000076293945,22.56999969482422,0.18461539,2.2252748,1.4177135,-0.33333334,-6.7209997,,,,,,,,,,,34.0,Lyon,French Ligue 1,1992-11-07,97.0,Centre Back,Centre Back
Khvicha Kvaratskhelia,38229,2026/2027,0.24026781,3.583476,2.687607,0.29862303,0.0,1.1944921,1.1944921,7.465575,8.660068,0.29862303,0.29862303,0.59724605,0.51257473,0.42256078,0.9351355,0.3333333333333333,1.4931151,0.29862303,0.59724605,2.9862301,0.42857142857142855,0.895869,0.0,0.0,0.0,47.48106,0.08982035928143713,0.2634730538922156,0.6467065868263473,25.980204,0.8862275449101796,0.0,0.59724605,0.0,0.0,1.1944921,1.0126859,0.92305124,0.6641822,0.61946243,0.28565013,0.29862303,3.3911848,3.091025,2.2241492,2.0743961,0.02549763,0.02324079,0.016722927,0.015596963,0.0,2.090361,9.257314,16.722889,2.3889842,2.687607,0.0,0.02608695652173913,4.180722,1.1944921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095890410958904,0.15568862275449102,15.36784390203967,14.660944758234796,0.0,0.0,0.0,0.0,0.059880238,0.13173653,0.0,5,60.276665,0.0,0.0,0.525918,-0.22729498,6.2710834,1.4931151,2.9862301,0.0,0.9540014,52.25903,0.9028571,6.2616634,0.6666667,4.4793453,0.0,0.0,0.0,0.0,26.807262,2.9862301,0.29862303,4,63.644592,12.84079,3.284853,0.76785713,64.39554,66.92854,2026-09-20T18:45,3.3487036,0.098243356,0.12934443,0.0047247303,0.16045478,2.3889842,3.8820992,0.22258581,0.0,0.0,1.4931151,17.320135,18.5180945,58.1722738,17.3748333,3.8277263,1.1432612,0.0620278,0.161884,0.06704881290594737,0.0,0.10344827586206896,0.28735632183908044,0.6091954022988506,0.4166666666666667,0.0,Left Wing,0.8846153846153846,14.205384254455566,14.330434799194336,0.42225203,9.406625,1.008803,-0.0016121602,-1.1624594,0.73333335,-0.19628055,0.5,0.2857142857142857,,0.25,,,,,26.0,Paris Saint-Germain,French Ligue 1,2001-02-12,301.0,Left Winger,Winger
Mohammed Salisu Abdul Karim,30519,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,24.545456,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.399999618530273,12.399999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.545456,1.0,0.73105484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,,,3.915,2026-09-18T18:45,0.040740743,0.08548091,-0.0063376683,,0.091818586,0.0,24.545456,0.0,0.0,0.0,0.0,0.0,0.0,1.1788729,28.9906581,-1.1788729,-28.9906581,-0.1370061,0.0,,,,,,,,Left Centre Back,,,,,,,,,,,,,,,,,,,27.0,AS Monaco,French Ligue 1,1999-04-17,4.0,Centre Back,Centre Back
Nathaniel Adjei,287426,2026/2027,0.0,0.0,0.19592902,0.0,0.19592902,0.39185804,0.39185804,0.0,0.39185804,1.3715031,1.5674322,2.9389353,1.1366402,1.2857599,2.4223998,0.875,0.19592902,0.58778703,0.19592902,0.58778703,0.8235294117647058,2.7430062,0.04838709677419355,4.310438,1.1755741,52.704903,0.24183006535947713,0.03594771241830065,0.7222222222222222,4.506367,0.9411764705882353,0.0,0.19592902,0.0,4.2847395,0.0,0.47725886,0.36947942,0.47725886,0.36947942,0.02034697,0.0,2.4358764,1.8857819,2.4358764,1.8857819,0.009404928,0.007281011,0.009404928,0.007281011,4.506367,3.1348643,4.8982253,7.2493734,0.58778703,3.3307934,0.0,0.0,3.5267222,1.1755741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12773722627737227,0.09803921568627451,18.23519518484477,18.110938178168404,0.0,0.0,0.0,0.0,0.10784314,0.1503268,0.0,5,91.87001,0.0,0.0,0.02034697,-0.02034697,0.19592902,0.0,0.19592902,0.0,0.9931859,45.84739,0.974359,5.037979,0.5,1.3715031,0.19592902,0.0,0.0,0.0,5.940185,5.2900834,0.7837161,5,25.999186,0.7837161,0.19592902,0.10810811,22.971764,36.405285,2026-09-19T18:45,5.1038895,0.23991974,0.054494996,0.1337501,0.051674657,0.0,9.4045925,0.0,0.0,0.0,1.9592901,9.208664,24.8781477,130.5422315,25.5720387,-3.5422313,-0.693891,0.2596968,1.9588897,,0.4,0.4782608695652174,0.0,0.5217391304347826,,,Left Centre Back,0.9,16.785001754760742,17.616296768188477,0.2519231,2.5666702,1.0495261,-0.04117647,-1.4501935,0.14285715,,1.0,1.0,,0.5,,,,,24.0,Lorient,French Ligue 1,2002-08-21,459.0,Centre Back,Centre Back
Alidu Seidu,45047,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3498695,0.0,0.0,,0.0,0.18181818181818182,4.699739,0.0,30.548304,0.35714285714285715,0.0,0.6428571428571429,4.699739,0.8571428571428571,0.0,0.0,0.0,3.0221405,0.0,1.5176306,1.5176306,1.5176306,1.5176306,0.0,0.0,0.6458361,0.6458361,0.6458361,0.6458361,0.04305574,0.04305574,0.04305574,0.04305574,4.699739,0.0,0.0,4.699739,0.0,2.3498695,0.0,0.0,4.699739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21428571428571427,18.669285365513392,18.054166158040363,0.0,0.0,0.0,0.0,0.0,0.14285715,0.0,1,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9670518,25.848564,1.0,3.5684052,,0.0,0.0,0.0,0.0,0.0,3.0221405,4.699739,0.0,0,19.36518,0.0,0.0,0.0,17.374802,46.438095,2026-09-20T15:15,0.42555556,0.4680777,0.023634914,0.3984491,0.04599366,0.0,4.699739,0.0,0.0,0.0,2.3498695,7.049608,18.8104645,13.3675222,31.4311628,-5.3675222,-12.6206982,0.2283691,2.8356775,,0.0,1.0,0.0,0.0,,,Right Centre Back,1.0,14.84333324432373,14.84333324432373,0.61538464,5.639687,1.0,0.14285715,-3.8259525,,,,,,,,,,,26.0,OGC Nice,French Ligue 1,2000-06-04,38.0,Centre Back,Centre Back
Ernest Nuamah Appiah,233463,2026/2027,0.57192284,3.9818811,0.28442007,0.28442007,0.28442007,0.8532602,0.28442007,6.8260818,7.110502,0.56884015,0.28442007,0.8532602,0.6791021,0.19803818,0.87714034,0.6666666666666666,1.4221003,1.4221003,0.28442007,2.5597808,0.7647058823529411,3.697461,0.034482758620689655,0.28442007,0.56884015,23.322445,0.08421052631578947,0.14736842105263157,0.7684210526315789,8.817022,0.6736842105263158,0.8532602,1.1376803,0.0,0.23208761,0.56884015,1.0347409,0.9582039,0.61199814,0.5986848,0.08200451,0.0,3.6380725,3.3689742,2.1517403,2.1049314,0.033073388,0.030627038,0.019561276,0.01913574,1.1376803,3.9818811,7.394922,14.789844,2.8442006,4.550721,0.05950704,0.06217616580310881,3.1286209,1.4221003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548387096774194,0.14736842105263157,19.810210217927633,20.885000228881836,0.0,0.0,0.0,0.0,0.12631579,0.3263158,0.0,4,79.10834,0.28442007,0.56884015,0.7134344,0.42424595,4.835141,0.8532602,2.2753606,0.56884015,1.0542543,28.442007,0.82,8.878212,0.0,2.5597808,0.0,0.0,0.0,0.0,14.93155,5.4039817,0.8532602,4,61.285263,10.523543,2.5597808,0.71153843,58.055237,63.943638,2026-09-19T18:45,3.5159261,0.5399081,0.08214382,0.029394366,0.22839272,0.8532602,5.9728217,0.9040718,0.0,0.0,3.4130409,16.780785,15.9602522,73.8793637,21.0559514,-17.8793636,-5.0956992,0.0320795,0.4893242,0.14363132204328263,0.5,0.06451612903225806,0.1935483870967742,0.7419354838709677,0.35714285714285715,0.21428571428571427,Right Centre Forward,0.6428571428571429,16.41857147216797,21.29777717590332,0.34334764,4.550721,1.297176,-0.030827068,-3.3916388,1.0,0.19997726,0.625,0.4444444444444444,Right Wing,0.3333333333333333,,,,,23.0,Lyon,French Ligue 1,2003-11-01,316.0,Centre Forward,Striker
Noah Cadiou,45467,2026/2027,0.08810035,1.5219843,0.5707441,0.0,0.0,0.38049608,0.38049608,1.3317362,1.7122324,1.5219843,1.1414882,2.6634724,1.6421735,0.8753702,2.5175438,1.0,0.19024804,0.76099217,0.0,0.9512401,0.7368421052631579,5.326945,0.015151515151515152,1.3317362,1.3317362,56.12317,0.1610738255033557,0.10738255033557047,0.7315436241610739,9.70265,0.8389261744966443,0.0,0.0,0.0,1.4874591,0.0,0.5387227,0.5387227,0.48483363,0.48483363,0.049776554,0.0,2.831686,2.831686,2.548429,2.548429,0.012755343,0.012755343,0.01147941,0.01147941,2.2829764,6.278185,5.326945,8.180666,0.9512401,1.5219843,0.0,0.014652014652014652,4.756201,0.9512401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16260162601626016,0.19463087248322147,20.552247732277685,19.76340234375,0.0,0.0,0.0,0.0,0.0704698,0.18456376,0.0,5,94.61333,0.0,0.0,0.13787688,-0.13787688,2.0927284,0.38049608,0.5707441,0.0,0.9616176,47.75226,0.96015936,5.639307,1.0,2.2829764,0.0,0.0,0.0,0.19024804,6.260165,1.9024802,0.38049608,5,42.764545,2.8537204,1.3317362,0.3488372,41.058144,45.414757,2026-09-19T18:45,5.256296,0.020124082,-0.058333676,0.08731476,0.074278794,0.38049608,9.322153,0.0,0.0,0.0,4.375705,10.463642,15.9828642,146.8713593,27.9455356,-62.871359,-11.9626714,0.1457282,1.3670677,0.05788518860936165,0.5,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.0,0.0,Right Defensive Midfielder,0.7241379310344828,17.80327606201172,17.951427459716797,0.43309858,4.6801014,1.0083215,-0.11478824,-2.7489724,0.5833333,-0.08313579,0.33333334,,Left Defensive Midfielder,0.0,,,,,28.0,Lorient,French Ligue 1,1998-10-26,473.0,Defensive Midfield,Defensive Midfield
Saud Abdullah Salem Abdulhamid,51710,2026/2027,0.93737143,1.4113957,0.0,0.0,0.0,1.4113957,1.4113957,2.8227913,4.234187,0.0,1.4113957,1.4113957,0.0,1.5900902,1.5900902,0.0,0.0,1.4113957,1.4113957,0.0,1.0,1.4113957,0.0,2.8227913,0.0,23.993727,0.041666666666666664,0.25,0.7083333333333334,7.056978,0.8333333333333334,1.4113957,0.0,0.0,3.1801803,0.0,1.5681396,1.5681396,0.6307682,0.6307682,0.0,0.0,1.111056,1.111056,0.44691095,0.44691095,0.038312275,0.038312275,0.015410722,0.015410722,2.8227913,1.4113957,9.87977,15.5253525,1.4113957,1.4113957,0.0,0.022222222222222223,1.4113957,1.4113957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,17.871668497721355,19.452500915527345,0.0,0.0,0.0,0.0,0.125,0.25,0.0,1,63.766666,0.0,0.0,0.93737143,0.47402424,1.4113957,0.0,0.0,0.0,1.0884546,16.936749,1.0,3.3633358,0.0,0.0,0.0,0.0,0.0,0.0,17.490992,2.8227913,0.0,1,43.052372,5.6455827,0.0,0.36363637,35.956463,43.626614,2026-08-22T15:15,0.7085185,1.0967673,0.044888847,-0.0093349395,0.017073156,0.0,1.4113957,1.4068137,0.0,0.0,0.0,16.936749,23.9055465,21.1110412,29.6865281,-4.1110413,-5.7809817,0.2573734,0.7239162,0.6641450524330139,0.0,0.0,0.4,0.6,1.0,1.0,Right Wing Back,,,,0.13157895,1.4113957,,,,,1.0441401,,,,0.0,,,,,27.0,Lens,French Ligue 1,1999-07-18,64.0,Right Back,Right Back
Andrija Bulatović,473207,2026/2027,0.10606958,2.6620655,1.3310328,0.0,0.0,2.2183878,0.88735515,0.88735515,1.7747103,2.2183878,0.88735515,3.1057432,2.1275108,0.9997016,3.1272123,0.625,0.88735515,1.3310328,1.3310328,0.0,0.6363636363636364,6.2114863,0.0,0.0,0.44367757,51.022923,0.16279069767441862,0.09302325581395349,0.7441860465116279,11.979296,0.8527131782945736,0.0,0.44367757,0.0,0.0,0.0,0.79638463,0.61312556,0.68915105,0.56335354,0.0718552,0.0,1.7949625,1.381917,1.55327,1.2697363,0.015608369,0.01201667,0.013506696,0.011041185,0.88735515,8.873551,10.204584,16.41607,0.44367757,4.4367757,0.05746147,0.017467248908296942,5.767809,1.3310328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28703703703703703,0.11627906976744186,23.9875980347626,22.867271839488637,0.0,0.0,0.0,0.0,0.093023255,0.2015504,0.0,5,40.57,0.0,0.88735515,0.23538627,-0.23538624,4.880453,0.0,0.88735515,1.3310328,0.9532956,41.262016,0.9892473,4.4777174,0.0,4.880453,0.44367757,0.0,0.0,0.0,16.312908,5.767809,1.7747103,1,50.608387,7.986196,3.1057432,0.4864865,49.45237,48.564,2026-09-18T18:45,2.2538888,-0.008249234,0.014597652,0.014482265,0.07466868,0.44367757,8.873551,0.0152634615,0.0,0.0,6.2114863,19.96549,20.863938,48.7212098,21.6280064,-1.7212099,-0.7640684,0.1227301,0.1917707,0.03984484076499939,1.0,0.07407407407407407,0.037037037037037035,0.8888888888888888,0.3333333333333333,0.0,Left Defensive Midfielder,0.8666666666666667,21.176666259765625,21.638460159301758,0.41696116,10.470791,1.0218067,0.013953488,-2.8109317,0.6363636,-0.11199785,1.0,1.0,Right Defensive Midfielder,0.2,,,,,20.0,Lens,French Ligue 1,2006-12-27,203.0,Defensive Midfield,Defensive Midfield
Mamadou Diop,133583,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17949143,0.0,0.32894736842105265,4.487286,0.0,0.0,0.0,17.051687,0.5328467153284672,0.0,0.46715328467153283,0.0,0.6058394160583942,0.0,0.0,0.0,0.0,0.0,0.13333122,0.1193388,0.13333122,0.1193388,0.0,0.0,0.7428278,0.6648718,0.7428278,0.6648718,0.00505325,0.0045229373,0.00505325,0.0045229373,1.4359314,12.205418,0.17949143,0.0,0.0,0.0,0.0,0.0,0.17949143,0.0,12.025927,1.7949145,1.5333611,1.8348962,0.6428571428571428,0.634901796068464,0.039981667,0.03508771929824561,0.11678832116788321,45.2286082915146,30.853612692959338,5.02576,1.8348962,1.7229728,-0.041746344,0.05109489,0.35036495,20.16811,5,100.28333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821703,15.077282,1.0,4.8893256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4616923,0.0,5,,0.0,0.0,,2.1050384,11.770928,2026-09-20T13:00,5.571296,-0.008264048,0.07234763,,0.046299122,0.0,3.0513544,0.0,0.35898286,0.35898286,0.0,0.0,2.8714661,22.9008896,4.1099455,-6.9008896,-1.2384794,0.0510506,0.0,,,,,,,,Goalkeeper,0.75,39.662498474121094,35.8408317565918,0.08629442,1.220542,0.90364534,0.14416058,-5.5661097,,,,,,,0.00795534678867885,0.417910447761194,-0.12691082,,27.0,Auxerre,French Ligue 1,2000-01-03,501.0,Goalkeeper,Goalkeeper
Aboulaye Camara,545010,2026/2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.030101,0.0,9.030101,12.560358,0.0,12.560358,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.030101,0.0,45.150505,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,12.560358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.030101,0.0,9.030101,18.060202,0.0,9.030101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,17.06199951171875,20.49249839782715,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1,9.966666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2010608,36.120403,1.0,12.048467,,0.0,0.0,0.0,0.0,0.0,25.120716,9.030101,0.0,0,41.2,9.030101,0.0,0.5,30.239166,44.3625,2026-09-05T18:45,0.110740736,-0.17859371,-0.17381987,-0.09795758,0.093183756,0.0,9.030101,0.0,0.0,0.0,0.0,27.090303,27.0766722,3.2054403,28.9308854,-0.2054404,-1.8542141,0.172992,0.0,,,,,,,,,1.0,22.314998626708984,22.314998626708984,,,1.0,0.2,5.2529993,,,,,,,,,,,19.0,OGC Nice,French Ligue 1,2008-02-10,10.0,,
Jordan Lefort,7244,2026/2027,0.0,0.0,0.72656333,0.0,0.0,0.5449225,0.5449225,0.5449225,1.089845,0.5449225,1.2714858,1.8164082,0.34113735,1.587711,1.9288484,0.75,0.0,1.6347673,0.18164083,0.18164083,0.5689655172413793,5.9941473,0.08860759493670886,5.449225,1.4531267,54.492245,0.25,0.028481012658227847,0.7215189873417721,4.35938,0.8481012658227848,0.0,0.36328167,0.0,5.5806837,0.18164083,0.31471086,0.30989322,0.3039769,0.29915923,0.051917415,0.0,1.7325999,1.706077,1.6735053,1.6469824,0.0066895746,0.0065871696,0.0064614103,0.0063590053,5.9941473,9.990245,5.085943,7.4472733,0.0,3.8144572,0.0,0.0,2.3613307,0.72656333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8267716535433071,0.09177215189873418,25.05550799792326,22.804927996735074,0.0,0.0,0.0,0.0,0.10759494,0.21202531,0.0,5,99.096664,0.0,0.0,0.051917415,-0.051917415,0.72656333,0.0,0.0,0.0,0.9101762,42.685593,0.9957447,4.679648,0.0,0.9082041,0.18164083,0.0,0.0,0.0,7.3988056,5.8125067,0.36328167,5,26.76782,1.2714858,0.18164083,0.17073171,21.454988,35.36674,2026-09-19T18:45,5.5053706,0.13551538,0.07906312,-0.023403239,0.07985543,0.18164083,7.4472733,0.0,0.0,0.0,2.5429716,9.445323,20.5231679,110.2211747,20.018475,2.7788251,0.5046929,0.1911056,1.5287217,,0.6153846,0.2916666666666667,0.08333333333333333,0.625,,,Left Centre Back,0.8275862068965517,23.041725158691406,20.507083892822266,0.29557714,4.9769588,0.8899978,-0.020515058,-2.0137832,0.2,,,0.4,,0.6666666666666666,,,,,33.0,Angers,French Ligue 1,1993-08-09,496.0,Centre Back,Centre Back
Josue Casimir,51016,2026/2027,0.14916252,4.2908225,0.0,0.0,0.0,2.1454113,2.1454113,8.581645,10.727056,4.2908225,0.0,4.2908225,4.914312,0.0,4.914312,1.0,4.2908225,2.1454113,0.0,2.1454113,0.6666666666666666,4.2908225,0.0,0.0,2.1454113,47.199047,0.21739130434782608,0.13043478260869565,0.6521739130434783,23.599524,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.44326887,0.44326887,0.42627853,0.42627853,0.0,0.0,0.20661254,0.20661254,0.19869317,0.19869317,0.009838693,0.009838693,0.00946158,0.00946158,0.0,6.4362335,12.872467,12.872467,4.2908225,6.4362335,0.0,0.041666666666666664,4.2908225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21739130434782608,20.067825980808426,18.400498962402345,0.0,0.0,0.0,0.0,0.04347826,0.17391305,0.0,2,20.975,0.0,0.0,0.14916252,-0.14916252,4.2908225,2.1454113,6.4362335,0.0,0.9169154,49.344456,0.8695652,4.7657776,,0.0,0.0,0.0,0.0,0.0,14.742936,6.4362335,0.0,0,52.38494,6.4362335,0.0,0.5,50.1975,64.51411,2026-08-29T18:45,0.46611112,-0.026019579,-0.02222617,0.101197705,0.13153322,2.1454113,12.872467,0.0,0.0,0.0,6.4362335,19.3087,21.4657617,8.2056001,17.6139456,1.7943998,3.8518158,0.0453962,0.720391,0.034763153642416,1.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.0,0.0,Left Midfielder,1.0,16.009998321533203,16.009998321533203,0.17241378,2.1454113,1.0,0.13043478,-4.057827,,-0.23652431,0.6666667,0.0,,0.0,,,,,25.0,Auxerre,French Ligue 1,2001-09-24,42.0,Left Winger,Winger
Carlens Jean Fedlaire Ruby Arcus,7353,2026/2027,0.06627766,0.7799711,1.2999519,0.0,0.0,1.8199326,1.5599422,2.5999038,4.159846,2.079923,1.0399615,3.1198845,1.9493054,1.2420329,3.1913383,0.7272727272727273,0.25999036,0.7799711,0.7799711,0.5199807,0.6363636363636364,3.6398652,0.04918032786885246,2.079923,0.5199807,38.738564,0.21311475409836064,0.10382513661202186,0.6830601092896175,8.579682,0.8415300546448088,0.25999036,1.5599422,0.0,1.9458185,0.25999036,1.095074,0.872695,1.0669863,0.8446072,0.13725874,0.0,4.211979,3.3566434,4.1039453,3.2486093,0.024922952,0.019861795,0.0242837,0.01922254,3.6398652,4.159846,7.2797303,7.7997117,0.5199807,3.1198845,0.0,0.0,2.8598943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2231404958677686,0.18032786885245902,20.07437083760246,19.15662413758117,0.0,0.0,0.0,0.0,0.09836066,0.20765027,0.0,5,69.23333,0.0,0.0,0.20353639,0.056453988,2.079923,0.5199807,0.7799711,0.25999036,0.95428264,29.118921,0.96428573,3.947459,0.5,0.7799711,0.0,0.0,0.0,0.0,7.9579906,4.4198365,0.5199807,4,25.07614,0.7799711,0.25999036,0.1,23.936405,48.297234,2026-09-19T18:45,3.846296,0.49899518,0.23006667,0.20534404,0.030694265,0.25999036,7.7997117,0.13788958,0.0,0.0,2.079923,10.659606,18.7405457,91.3657044,23.781155,-19.3657043,-5.0406092,0.2503283,0.4334792,0.0849744975566864,0.6666667,0.24242424242424243,0.09090909090909091,0.6666666666666666,0.3333333333333333,0.3333333333333333,Right Back,0.6060606060606061,18.62060546875,13.775999069213867,0.41691846,7.1757345,0.73982555,-0.23546945,-1.4537654,0.33333334,0.03289029,0.33333334,0.6,,0.5714285714285714,,,,,30.0,Angers,French Ligue 1,1996-06-28,346.0,Right Back,Right Back
